"db_id","article_id","resource_name","access","available","unavailable_message","available_update_date","notes","article_year","citations","status","debut_yr","total_articles","total_citations","article_status"
"MBDC1576",2451,"SecReT4","http://db-mml.sjtu.edu.cn/SecReT4/","yes","not_applicable","2012","not_applicable",2013,22,"yes",2013,1,22,"debut"
"MBDC1577",2453,"RhesusBase","http://www.rhesusbase.org","yes","not_applicable","2016","not_applicable",2013,13,"yes",2013,1,13,"debut"
"MBDC1578",2484,"PlantRNA","http://plantrna.ibmp.cnrs.fr/","yes","not_applicable","unknown","not_applicable",2013,15,"yes",2013,1,15,"debut"
"MBDC1579",2500,"LncRNADisease","http://cmbi.bjmu.edu.cn/lncrnadisease","yes","not_applicable","2015","not_applicable",2013,161,"yes",2013,1,161,"debut"
"MBDC1580",2526,"LAMP: Library of Apicomplexan Metabolic Pathways","http://www.llamp.net","yes","not_applicable","unknown","not_applicable",2013,17,"yes",2013,1,17,"debut"
"MBDC1581",1948,"GenomeRNAi","http://www.genomernai.org/","yes","not_applicable","2016","not_applicable",2010,29,"yes",2007,3,104,"update"
"MBDC1585",3061,"Dfam: Database of repetitive DNA Families","http://dfam.org","yes","not_applicable","2015","not_applicable",2016,2,"yes",2013,2,53,"update"
"MBDC1586",2414,"SINEBase","http://sines.eimb.ru","yes","not_applicable","2017","not_applicable",2013,24,"yes",2013,1,24,"debut"
"MBDC1587",2563,"UCNEbase: Ultra-Conserved Non-coding Elements database","http://ccg.vital-it.ch/UCNEbase","yes","not_applicable","unknown","not_applicable",2013,19,"yes",2013,1,19,"debut"
"MBDC1588",2490,"APPRIS","http://appris.bioinfo.cnio.es","yes","not_applicable","2016","not_applicable",2013,33,"yes",2013,1,33,"debut"
"MBDC1589",2879,"ChiTaRS: Chimeric Transcripts and RNA-Seq","http://chitars.bioinfo.cnio.es/","yes","not_applicable","unknown","not_applicable",2015,8,"yes",2013,2,26,"update"
"MBDC1591",2466,"HEXEvent: Human EXon splicing EVENTs","http://hexevent.mmg.uci.edu","no","can't be reached","not_applicable","not_applicable",2013,14,"no",2013,1,14,"debut"
"MBDC1592",2427,"SpliceAid-F","http://www.caspur.it/SpliceAidF/","no","not found","not_applicable","not_applicable",2013,19,"no",2013,1,19,"debut"
"MBDC1593",2461,"Spliceosome database","http://spliceosomedb.ucsc.edu","yes","not_applicable","unknown","not_applicable",2013,17,"yes",2013,1,17,"debut"
"MBDC1594",2542,"ChIPBase","http://deepbase.sysu.edu.cn/chipbase/","no","can't be reached","not_applicable","not_applicable",2013,122,"no",2013,1,122,"debut"
"MBDC1595",2463,"ENCODE Factorbook","http://factorbook.org","yes","not_applicable","unknown","not_applicable",2013,61,"yes",2013,1,61,"debut"
"MBDC1596",2430,"HOCOMOCO: HOmo sapiens COmprehensive MOdel Collection","http://autosome.ru/HOCOMOCO/","yes","not_applicable","unknown","not_applicable",2013,50,"yes",2013,2,56,"debut"
"MBDC1597",2574,"BSRD: Bacterial Small Regulatory RNA Database","http://kwanlab.bio.cuhk.edu.hk/BSRD","no","can't be reached","not_applicable","not_applicable",2013,25,"no",2013,1,25,"debut"
"MBDC1598",2409,"DIANA-LncBase: Long non-coding RNAs","www.microrna.gr/LncBase","yes","not_applicable","unknown","not_applicable",2013,93,"yes",2013,2,93,"debut"
"MBDC1599",2501,"LNCipedia","http://www.lncipedia.org","yes","not_applicable","2016","not_applicable",2013,138,"yes",2013,2,181,"debut"
"MBDC1600",2942,"SomamiR","http://compbio.uthsc.edu/SomamiR","yes","not_applicable","unknown","not_applicable",2016,5,"yes",2013,2,31,"update"
"MBDC1601",2413,"YM500","http://ngs.ym.edu.tw/ym500/","yes","not_applicable","unknown","not_applicable",2013,24,"yes",2013,2,32,"debut"
"MBDC1602",2571,"EProS: Energy PROfile Suite","http://bioservices.hs-mittweida.de/Epros/","yes","not_applicable","2014","not_applicable",2013,2,"yes",2013,1,2,"debut"
"MBDC1603",2538,"SwissSidechain","http://www.swisssidechain.ch","yes","not_applicable","unknown","not_applicable",2013,21,"yes",2013,1,21,"debut"
"MBDC1604",2406,"TOPPR: The Online Protein Processing Resource","http://iomics.ugent.be/toppr/","no","can't be reached","not_applicable","not_applicable",2013,8,"no",2013,1,8,"debut"
"MBDC1605",2450,"ValidNESs","http://validness.ym.edu.tw/","yes","not_applicable","unknown","not_applicable",2013,28,"yes",2013,1,28,"debut"
"MBDC1606",2418,"CyanoLyase","http://cyanolyase.genouest.org/","yes","not_applicable","unknown","not_applicable",2013,9,"yes",2013,1,9,"debut"
"MBDC1607",2437,"DoBISCUIT: Database of BIoSynthesis clusters CUrated and InTegrated","http://www.bio.nite.go.jp/pks/","yes","not_applicable","2016","not_applicable",2013,23,"yes",2013,1,23,"debut"
"MBDC1608",2429,"EENdb: Engineered Endonuclease Database","http://eendb.zfgenetics.org/","yes","not_applicable","2013","not_applicable",2013,34,"yes",2013,1,34,"debut"
"MBDC1609",2449,"KIDFamMap: Kinase Inhibitor Disease FAMily MAPs ","http://gemdock.life.nctu.edu.tw/KIDFamMap/","yes","not_applicable","2013","not_applicable",2013,8,"yes",2013,1,8,"debut"
"MBDC1610",2580,"UUCD: Ubiquitin and Ubiquitin-like Conjugation Database","http://uucd.biocuckoo.org","yes","not_applicable","unknown","not_applicable",2013,21,"yes",2013,1,21,"debut"
"MBDC1611",2543,"GFDB: Glycan Fragment Database","http://www.glycanstructure.org","yes","not_applicable","unknown","not_applicable",2013,14,"yes",2013,1,14,"debut"
"MBDC1612",2519,"Voronoia4RNA","http://proteinformatics.charite.de/voronoia4rna/","yes","not_applicable","unknown","not_applicable",2013,2,"yes",2013,1,2,"debut"
"MBDC1613",2408,"D2P2: Database of Disordered Protein Prediction","http://d2p2.pro","yes","not_applicable","2015","not_applicable",2013,88,"yes",2013,1,88,"debut"
"MBDC1614",2459,"Genome3D","http://www.genome3d.eu","no","service unavailable","not_applicable","not_applicable",2013,26,"no",2013,2,30,"debut"
"MBDC1615",2436,"SIFTS: Structure Integration with Function Taxonomy and Sequences","http://pdbe.org/sifts","yes","not_applicable","unknown","not_applicable",2013,52,"yes",2013,1,52,"debut"
"MBDC1616",2511,"DcGO: Domain-centric Gene Ontologies","http://supfam.org/SUPERFAMILY/dcGO","yes","not_applicable","unknown","not_applicable",2013,30,"yes",2013,1,30,"debut"
"MBDC1617",2481,"DGA: Disease and Gene Annotations","http://dga.nubic.northwestern.edu","yes","not_applicable","unknown","not_applicable",2013,25,"yes",2013,1,25,"debut"
"MBDC1618",2549,"HBVdb: Hepatitis B Virus database","http://hbvdb.ibcp.fr","yes","not_applicable","2016","not_applicable",2013,21,"yes",2013,1,21,"debut"
"MBDC1619",2421,"PaVE: PApillomaVirus Episteme","http://pave.niaid.nih.gov","yes","not_applicable","2016","not_applicable",2013,44,"yes",2013,1,44,"debut"
"MBDC1620",2495,"MetaMicrobesOnline","http://meta.MicrobesOnline.org","yes","not_applicable","2010","not_applicable",2013,5,"yes",2013,1,5,"debut"
"MBDC1621",2464,"SEVA: Standard European Vector Architecture","http://seva.cnb.csic.es","yes","not_applicable","unknown","not_applicable",2013,89,"yes",2013,2,103,"debut"
"MBDC1622",2560,"PR2: Protist Ribosomal Reference","http://ssu-rrna.org/","no","can't be reached","not_applicable","not_applicable",2013,103,"no",2013,1,103,"debut"
"MBDC1623",2445,"NetwoRx","http://ophid.utoronto.ca/networx/","yes","not_applicable","2012","not_applicable",2013,3,"yes",2013,1,3,"debut"
"MBDC1624",2561,"WDDD: Worm Developmental Dynamics Database","http://so.qbic.riken.jp/wddd/","yes","not_applicable","unknown","not_applicable",2013,5,"yes",2013,1,5,"debut"
"MBDC1625",2522,"WormQTL","http://www.wormqtl.org","yes","not_applicable","unknown","not_applicable",2013,17,"yes",2013,1,17,"debut"
"MBDC1626",2579,"EMBL-EBI Enzyme Portal","http://www.ebi.ac.uk/enzymeportal","yes","not_applicable","unknown","not_applicable",2013,3,"yes",2013,1,3,"debut"
"MBDC1627",2440,"ClusterMine360","http://www.clustermine360.ca/","yes","not_applicable","unknown","not_applicable",2013,28,"yes",2013,1,28,"debut"
"MBDC1628",2462,"ECMDB: E. coli Metabolome Database","http://www.ecmdb.ca","yes","not_applicable","unknown","not_applicable",2013,34,"yes",2013,2,36,"debut"
"MBDC1629",2529,"MetaboLights","http://www.ebi.ac.uk/metabolights","yes","not_applicable","unknown","not_applicable",2013,119,"yes",2013,1,119,"debut"
"MBDC1630",2572,"RNApathwaysDB","http://iimcb.genesilico.pl/rnapathwaysdb","yes","not_applicable","unknown","not_applicable",2013,5,"yes",2013,1,5,"debut"
"MBDC1631",2528,"WholeCellKB","http://wholecellkb.stanford.edu","no","not found","not_applicable","not_applicable",2013,14,"no",2013,1,14,"debut"
"MBDC1632",2411,"PrePPI: PREdiction Protein-Protein Interactions","http://bhapp.c2b2.columbia.edu/PrePPI","yes","not_applicable","2012","not_applicable",2013,65,"yes",2013,1,65,"debut"
"MBDC1633",2862,"PTMcode","http://ptmcode.embl.de","yes","not_applicable","unknown","not_applicable",2015,16,"yes",2013,2,61,"update"
"MBDC1634",2555,"SynSysNet","http://bioinformatics.charite.de/synsysnet","yes","not_applicable","unknown","not_applicable",2013,16,"yes",2013,1,16,"debut"
"MBDC1635",2433,"TissueNet","http://netbio.bgu.ac.il/tissuenet/","yes","not_applicable","unknown","not_applicable",2013,25,"yes",2013,1,25,"debut"
"MBDC1636",2476,"Quorumpeps database","http://quorumpeps.ugent.be","yes","not_applicable","unknown","not_applicable",2013,32,"yes",2013,1,32,"debut"
"MBDC1637",2435,"H2DB","http://tga.nig.ac.jp/h2db/","yes","not_applicable","unknown","not_applicable",2013,1,"yes",2013,1,1,"debut"
"MBDC1638",2940,"NHPRTR: Non-Human Primate Reference Transcriptome Resource","http://nhprtr.org/","yes","not_applicable","2015","not_applicable",2015,8,"yes",2013,2,33,"update"
"MBDC1639",2426,"OikoBase","http://oikoarrays.biology.uiowa.edu/Oiko/","yes","not_applicable","unknown","not_applicable",2013,12,"yes",2013,1,12,"debut"
"MBDC1640",2494,"ZInC: Zebrafish Insertion Collection","http://research.nhgri.nih.gov/ZInC/","yes","not_applicable","unknown","not_applicable",2013,17,"yes",2013,1,17,"debut"
"MBDC1641",2448,"NCBI GTR: Genetic Testing Registry","http://www.ncbi.nlm.nih.gov/gtr/","yes","not_applicable","unknown","not_applicable",2013,29,"yes",2013,1,29,"debut"
"MBDC1642",2434,"NCBI DbVar","http://www.ncbi.nlm.nih.gov/dbvar","yes","not_applicable","unknown","not_applicable",2013,21,"yes",2013,1,21,"debut"
"MBDC1643",2513,"CellLineNavigator","http://www.medicalgenomics.org/celllinenavigator","yes","not_applicable","unknown","not_applicable",2013,9,"yes",2013,1,9,"debut"
"MBDC1644",2987,"TSGene: Tumor Suppressor Gene","http://bioinfo.mc.vanderbilt.edu/TSGene/","no","can't be reached","not_applicable","not_applicable",2016,5,"no",2013,2,129,"update"
"MBDC1645",2547,"CircaDB","http://github.com/itmat/circadb","yes","not_applicable","2015","Other; alt fail http://circadb.org no; unrelated site redirect; Service Status; Access - Archived; GITHUB repo still open",2013,59,"yes",2013,1,59,"debut"
"MBDC1646",2967,"BloodSpot","www.bloodspot.eu","yes","not_applicable","unknown","not_applicable",2016,4,"yes",2016,1,4,"debut"
"MBDC1647",2515,"METscout","http://metscout.mpg.de","yes","not_applicable","2012","not_applicable",2013,4,"yes",2013,1,4,"debut"
"MBDC1648",2559,"SpermatogenesisOnline","http://mcg.ustc.edu.cn/sdap1/spermgenes/","no","not found","not_applicable","not_applicable",2013,6,"no",2013,1,6,"debut"
"MBDC1649",2557,"CIL: Cell Image Library","http://www.cellimagelibrary.org/","yes","not_applicable","unknown","not_applicable",2013,12,"yes",2013,1,12,"debut"
"MBDC1650",2540,"TCMID: Traditional Chinese Medicine Integrative Database","http://www.megabionet.org/tcmid/","yes","not_applicable","unknown","not_applicable",2013,56,"yes",2013,1,56,"debut"
"MBDC1651",2468,"BioLiP","http://zhanglab.ccmb.med.umich.edu/BioLiP/","yes","not_applicable","2016","not_applicable",2013,63,"yes",2013,1,63,"debut"
"MBDC1652",2551,"G4LDB","http://www.g4ldb.org","no","can't be reached","not_applicable","not_applicable",2013,28,"no",2013,1,28,"debut"
"MBDC1653",2569,"GDSC: Genomics of Drug Sensitivity in Cancer","www.cancerRxgene.org","yes","not_applicable","2016","not_applicable",2013,148,"yes",2013,1,148,"debut"
"MBDC1654",2452,"NPACT: Naturally occurring Plant-based Anti-cancer Compound-activity-Target database","http://crdd.osdd.net/raghava/npact/","yes","not_applicable","unknown","not_applicable",2013,38,"yes",2013,1,38,"debut"
"MBDC1655",2963,"StreptomeDB","http://www.pharmaceutical-bioinformatics.org/streptomedb","yes","not_applicable","unknown","not_applicable",2016,0,"yes",2013,2,27,"update"
"MBDC1656",2504,"SwissBioisostere","http://www.swissbioisostere.ch","yes","not_applicable","2014","not_applicable",2013,27,"yes",2013,1,27,"debut"
"MBDC1657",2420,"PGDD: Plant Genome Duplication Database","http://chibba.agtec.uga.edu/duplication/","yes","not_applicable","2015","not_applicable",2013,108,"yes",2013,1,108,"debut"
"MBDC1658",2479,"PIECE: Plant Intron and Exon Comparison and Evolution ","http://wheat.pw.usda.gov/piece","yes","not_applicable","2012","not_applicable",2013,16,"yes",2013,1,16,"debut"
"MBDC1659",2503,"OrysPSSP","http://www.genoportal.org/PSSP/index.do","yes","not_applicable","unknown","not_applicable",2013,5,"yes",2013,1,5,"debut"
"MBDC1660",2487,"RiceFREND: Functionally Related gene Expression Network Database","http://ricefrend.dna.affrc.go.jp/","yes","not_applicable","2012","not_applicable",2013,28,"yes",2013,1,28,"debut"
"MBDC1661",2474,"NCBI Clone DB","http://www.ncbi.nlm.nih.gov/clone/","yes","not_applicable","2010","not_applicable",2013,5,"yes",2013,1,5,"debut"
"MBDC1662",2545,"LUCApedia","http://eeb.princeton.edu/lucapedia","yes","not_applicable","unknown","not_applicable",2013,10,"yes",2013,1,10,"debut"
"MBDC1663",2518,"NCBI Bookshelf","http://www.ncbi.nlm.nih.gov/books/","yes","not_applicable","2017","not_applicable",2013,1,"yes",2013,1,1,"debut"
"MBDC1664",2419,"DoriC: Database of oriC regions","http://tubic.tju.edu.cn/doric/","yes","not_applicable","2013","not_applicable",2013,50,"yes",2013,1,50,"debut"
"MBDC1665",3074,"NPIDB: Nucleic acid Protein Interaction DataBase","http://npidb.belozersky.msu.ru/","yes","not_applicable","2015","not_applicable",2016,0,"yes",2013,2,24,"update"
"MBDC1666",2438,"MicroScope","http://www.genoscope.cns.fr/agc/microscope","yes","not_applicable","2017","not_applicable",2013,98,"yes",2013,1,98,"debut"
"MBDC1667",2465,"FlyAtlas","http://flyatlas.gla.ac.uk/","yes","not_applicable","2013","not_applicable",2013,53,"yes",2013,1,53,"debut"
"MBDC1668",2482,"GenColors","http://gencolors.fli-leibniz.de","yes","not_applicable","2016","not_applicable",2013,3,"yes",2013,1,3,"debut"
"MBDC1669",2892,"Genomicus","http://www.genomicus.biologie.ens.fr/genomicus","yes","not_applicable","2014","not_applicable",2015,18,"yes",2013,2,86,"update"
"MBDC1670",2480,"Allen Brain Atlas","http://www.brain-map.org","yes","not_applicable","unknown","not_applicable",2013,67,"yes",2013,1,67,"debut"
"MBDC1671",2485,"InnateDB","http://www.innatedb.com","yes","not_applicable","2016","not_applicable",2013,103,"yes",2013,1,103,"debut"
"MBDC1672",2475,"BioGPS","http://biogps.org","yes","not_applicable","unknown","not_applicable",2013,47,"yes",2013,2,53,"debut"
"MBDC1673",2447,"Darned: DAtabase of RNa Editing","http://darned.ucc.ie","yes","not_applicable","unknown","Interface; bart simpson in logo",2013,24,"yes",2013,1,24,"debut"
"MBDC1674",2723,"UORFdb: upstream Open Reading Frame database","http://cbdm.mdc-berlin.de/tools/uorfdb","yes","not_applicable","2013","Access - Transfer/Redirect; redirect",2014,18,"yes",2014,1,18,"debut"
"MBDC1675",2752,"BloodChIP","http://www.med.unsw.edu.au/CRCWeb.nsf/page/BloodChIP","yes","not_applicable","2013","not_applicable",2014,12,"yes",2014,1,12,"debut"
"MBDC1676",2692,"CollecTF","http://collectf.umbc.edu","yes","not_applicable","unknown","not_applicable",2014,19,"yes",2014,1,19,"debut"
"MBDC1677",2688,"DPRP: Database of Phenotype-specific Regulatory Programs","http://syslab.nchu.edu.tw/DPRP/","yes","not_applicable","unknown","not_applicable",2014,0,"yes",2014,1,0,"debut"
"MBDC1678",2724,"OnTheFly","http://bhapp.c2b2.columbia.edu/OnTheFly/index.php","yes","not_applicable","2015","not_applicable",2014,9,"yes",2014,1,9,"debut"
"MBDC1679",2764,"TFBSshape: Transcription Factor Binding Sites ","http://rohslab.cmb.usc.edu/TFBSshape/","yes","not_applicable","unknown","not_applicable",2014,41,"yes",2014,1,41,"debut"
"MBDC1680",2590,"HMDD: Human microRNA Disease Database","http://202.38.126.151/hmdd/tools/hmdd2.html","yes","not_applicable","2013","not_applicable",2014,66,"yes",2014,1,66,"debut"
"MBDC1681",2640,"RADAR: Rigorously Annotated Database of A-to-i RNA editing","http://RNAedit.com","yes","not_applicable","2014","not_applicable",2014,61,"yes",2014,1,61,"debut"
"MBDC1682",2615,"MPPD: Membrane Protein Packing Database ","http://proteinformatics.charite.de/mppd","yes","not_applicable","2014","Naming; named really MP:PD but had to drop the colon for sake of data structure",2014,3,"yes",2014,1,3,"debut"
"MBDC1683",2669,"HRaP: HomoRepeats and Patterns","http://bioinfo.protres.ru/hrap/","yes","not_applicable","unknown","not_applicable",2014,8,"yes",2014,1,8,"debut"
"MBDC1684",2713,"IPfam","http://ipfam.org","yes","not_applicable","2013","not_applicable",2014,50,"yes",2014,1,50,"debut"
"MBDC1685",2657,"LenVarDB","http://caps.ncbs.res.in/lenvardb/","yes","not_applicable","unknown","not_applicable",2014,3,"yes",2014,1,3,"debut"
"MBDC1686",2618,"Hemolytik","http://crdd.osdd.net/raghava/hemolytik/","yes","not_applicable","unknown","not_applicable",2014,21,"yes",2014,1,21,"debut"
"MBDC1687",2598,"MVOC: Microbial Volatile Organic Compounds","http://bioinformatics.charite.de/mvoc","yes","not_applicable","unknown","not_applicable",2014,48,"yes",2014,1,48,"debut"
"MBDC1688",2674,"RNA Bricks","http://iimcb.genesilico.pl/rnabricks","yes","not_applicable","2017","not_applicable",2014,14,"yes",2014,1,14,"debut"
"MBDC1689",2689,"SMMRNA: Small Molecule Modulators of RNA","http://www.smmrna.org","yes","not_applicable","unknown","not_applicable",2014,8,"yes",2014,1,8,"debut"
"MBDC1690",2625,"PE-DB: Protein Ensemble Database","http://pedb.vib.be","yes","not_applicable","2017","Examples dates; another auto updating date",2014,62,"yes",2014,1,62,"debut"
"MBDC1691",2690,"RepeatsDB","http://repeatsdb.bio.unipd.it/","yes","not_applicable","2016","not_applicable",2014,23,"yes",2014,1,23,"debut"
