"db_id","article_id","resource_name","access","available","unavailable_message","available_update_date","notes","article_year","citations","status","debut_yr","total_articles","total_citations","article_status","issue_rank","issue_percent_rank","ave_issue_percent_rank","quartile"
"MBDC0830",1248,"INVHOGEN: INVertebrate HOmologous GENes","http://www.bi.uni-duesseldorf.de/~invhogen/invhogen.html","no","can't be reached","not_applicable","not_applicable",2006,3,"no",2006,1,3,"debut",159,0.0185185185185185,0.0185185185185185,4
"NAR9270",1318,"SGCEdb: Structural Fenomics focusing on Caenorhabditis Elegans database","http://sgce.cbse.uab.edu","no","can't be reached","not_applicable","not_applicable",2006,2,"no",2006,1,2,"debut",160,0.0123456790123457,0.0123456790123457,4
"MBDC0829",1262,"iMOTdb","http://caps.ncbs.res.in/imotdb/","yes","not_applicable","unknown","not_applicable",2006,1,"yes",2006,1,1,"debut",162,0,0,4
"MBDC0859",1269,"QTL MatchMaker","http://pmrc.med.mssm.edu:9090/QTL/jsp/qtlhome.jsp","yes","not_applicable","unknown","not_applicable",2006,1,"yes",2006,1,1,"debut",161,0.00617283950617287,0.00617283950617287,4
"MBDC0391",1386,"NCBI Reference Sequences: RefSeq","http://www.ncbi.nlm.nih.gov/RefSeq/","yes","not_applicable","2017","not_applicable",2007,1237,"yes",2003,9,3655,"update",1,0.994318181818182,0.908301113364358,1
"MBDC0991",1493,"HMDB: Human Metabolome Database","www.hmdb.ca","yes","not_applicable","unknown","not_applicable",2007,931,"yes",2007,3,2462,"debut",2,0.988636363636364,0.974981165243596,1
"MBDC0603",1466,"NCBI GEO: Gene Expression Omnibus","http://www.ncbi.nlm.nih.gov/geo/","yes","not_applicable","unknown","not_applicable",2007,746,"yes",2002,6,7262,"update",3,0.982954545454545,0.962466681644292,1
"MBDC0243",1518,"RDP: Ribosomal Database Project","http://rdp.cme.msu.edu/","yes","not_applicable","2016","Naming; on changing host institutions it became RPD II but data carried over…",2007,712,"yes",1991,14,10183,"update",4,0.977272727272727,0.931404101322359,1
"MBDC0979",1429,"BindingDB","http://www.bindingdb.org","yes","not_applicable","2016","not_applicable",2007,649,"yes",2007,2,653,"debut",5,0.971590909090909,0.971590909090909,1
"MBDC0204",1496,"NCBI CDD: Conserved Domain Database","http://www.ncbi.nlm.nih.gov/Entrez","yes","not_applicable","unknown","not_applicable",2007,575,"yes",2002,8,5537,"update",6,0.965909090909091,0.955804671909001,1
"MBDC0737",1448,"TIGR Rice Genome Annotation Resource","http://rice.tigr.org","no","related generic reseach institution site redirect","not_applicable","not_applicable",2007,545,"no",2003,2,653,"update",7,0.960227272727273,0.792143711551606,1
"NAR9063",1468,"EMBL-EBI IntAct","http://www.ebi.ac.uk/intact","yes","not_applicable","unknown","not_applicable",2007,544,"yes",2004,4,1884,"update",8,0.954545454545455,0.93617206548241,1
"NAR9324",1483,"wwPDB: World Wide Protein Data Bank","http://www.wwpdb.org/ ","yes","not_applicable","2017","not_applicable",2007,528,"yes",2007,2,630,"debut",9,0.948863636363636,0.822025401069519,1
"MBDC1032",1484,"MINT: The Molecular INTeraction database","http://mint.bio.uniroma2.it/mint/","yes","not_applicable","2013","not_applicable",2007,499,"yes",2007,3,1123,"debut",10,0.943181818181818,0.923597081930415,1
"MBDC0027",1351,"Ensembl","http://www.ensembl.org/","yes","not_applicable","2016","not_applicable",2007,492,"yes",2002,15,6128,"update",11,0.9375,0.884532179089651,1
"MBDC0447",1412,"DisProt: Database of Protein Disorder ","http://www.disprot.org","yes","not_applicable","2016","not_applicable",2007,473,"yes",2007,1,473,"debut",12,0.931818181818182,0.931818181818182,1
"MBDC0582",1440,"STRING: Search Tool for the Retrieval of Interacting Genes","http://string.embl.de/","yes","not_applicable","2016","not_applicable",2007,421,"yes",2003,7,6139,"update",13,0.926136363636364,0.949373470574032,1
"MBDC0668",1476,"NCBI Entrez Gene","www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=gene","yes","not_applicable","2016","not_applicable",2007,397,"yes",2005,3,1243,"update",14,0.920454545454545,0.918709933054195,1
"MBDC0318",1360,"Uniprot: Universal Protein Resource","http://www.uniprot.org","yes","not_applicable","2017","not_applicable",2007,350,"yes",2004,12,7709,"update",15,0.914772727272727,0.948865085707448,1
"MBDC0084",1438,"MITOMAP","http://www.mitomap.org","yes","not_applicable","unknown","not_applicable",2007,348,"yes",1996,5,814,"update",16,0.909090909090909,0.771062979573618,1
"MBDC0207",1474,"EMBL-EBI InterPro","http://www.ebi.ac.uk/interpro","yes","not_applicable","2017","not_applicable",2007,342,"yes",2001,7,3743,"update",17,0.903409090909091,0.93660899458811,1
"MBDC0390",1371,"ProbeBase","http://www.microbial-ecology.net/probebase","yes","not_applicable","unknown","not_applicable",2007,320,"yes",2003,3,637,"update",18,0.897727272727273,0.873675666438824,1
"MBDC0338",1512,"EMBL-EBI ArrayExpress","www.ebi.ac.uk/arrayexpress","yes","not_applicable","2016","not_applicable",2007,316,"yes",2003,7,1868,"update",19,0.892045454545455,0.869321786106009,1
"MBDC0003",1520,"NCBI Genbank","www.ncbi.nlm.nih.gov","yes","not_applicable","2017","not_applicable",2007,312,"yes",1991,24,7582,"update",20,0.886363636363636,0.846557240465988,1
"MBDC1014",1442,"SUBA","http://www.suba.bcs.uwa.edu.au","yes","not_applicable","2014","not_applicable",2007,305,"yes",2007,2,434,"debut",21,0.880681818181818,0.880681818181818,1
"MBDC0968",1505,"VISTA Enhancer Browser","http://enhancer.lbl.gov","yes","not_applicable","unknown","Examples dates; As of 2/20/2017 the database contains information on 2582 in vivo tested elements - 1393 elements with enhancer activity.",2007,291,"yes",2007,1,291,"debut",22,0.875,0.875,1
"MBDC0552",1393,"PANTHER","http://www.pantherdb.org","yes","not_applicable","2016","not_applicable",2007,252,"yes",2003,6,1819,"update",23,0.869318181818182,0.884598412065517,1
"MBDC0934",1349,"ATTED-II: Arabidopsis thaliana trans-factor and cis-element prediction database","http://www.atted.bio.titech.ac.jp","no","can't be reached","not_applicable","not_applicable",2007,251,"yes",2007,2,497,"debut",24,0.863636363636364,0.832370668006027,1
"NAR9158",1375,"LMSD: LIPID MAPS Structure Database","http://www.lipidmaps.org/data/structure/","yes","not_applicable","2015","not_applicable",2007,235,"yes",2007,1,235,"debut",25,0.857954545454545,0.857954545454545,1
"MBDC0316",1385,"UCSC Genome Browser Database","http://genome.ucsc.edu/","yes","not_applicable","2017","not_applicable",2007,219,"yes",2003,13,4500,"update",26,0.852272727272727,0.825854096096721,1
"MBDC0994",1384,"DIANA-miRGen","http://www.diana.pcbi.upenn.edu/miRGen","no","can't be reached","not_applicable","not_applicable",2007,211,"yes",2007,3,295,"debut",27,0.846590909090909,0.70848063973064,2
"MBDC0311",1467,"TransportDB","http://www.membranetransport.org/","yes","not_applicable","unknown","not_applicable",2007,208,"yes",2004,2,353,"update",28,0.840909090909091,0.782523510971787,1
"MBDC0258",1408,"CATH: Class, Architecture, Topology, Homology","http://www.cathdb.info","yes","not_applicable","2016","not_applicable",2007,198,"yes",1999,10,1187,"update",29,0.835227272727273,0.701977225987585,2
"MBDC0071",1389,"FlyBase","http://flybase.org","yes","not_applicable","2016","not_applicable",2007,168,"yes",1994,17,2876,"update",30,0.829545454545455,0.728262508297606,2
"MBDC0757",1411,"TRED: Transcriptional Regulatory Element Database","http://rulai.cshl.edu/TRED","yes","not_applicable","unknown","not_applicable",2007,166,"yes",2005,2,280,"update",31,0.823863636363636,0.75836038961039,1
"MBDC0224",1473,"REBASE: Restriction Enzymes and methylases dataBASE","http://rebase.neb.com/rebase/rebase.ftp.html","yes","not_applicable","2017","not_applicable",2007,163,"yes",1991,15,1202,"update",32,0.818181818181818,0.591967837744961,2
"MBDC0285",1383,"SUPERFAMILY","http://supfam.org","yes","not_applicable","unknown","not_applicable",2007,149,"yes",2002,6,770,"update",33,0.8125,0.759002708816772,1
"MBDC0940",1397,"TIGR Plant Transcript Assemblies Database","http://plantta.tigr.org","no","discontinued notice","not_applicable","Service Status; NOTE: PlantTA data sets are out of date and this site is no longer supported. We recommend that you use either the Gene Indices at Dana Faber or the PUTs at Plant GDB.",2007,139,"no",2007,1,139,"debut",34,0.806818181818182,0.806818181818182,1
"MBDC0951",1428,"CancerGenes","http://cbio.mskcc.org/cancergenes","no","related generic reseach institution site redirect","not_applicable","not_applicable",2007,124,"no",2007,1,124,"debut",36,0.795454545454545,0.795454545454545,1
"MBDC0975",1418,"Animal QTLdb: Animal Quantitative Trait Loci Database","http://www.animalgenome.org/QTLdb/","yes","not_applicable","2016","not_applicable",2007,124,"yes",2007,3,254,"debut",35,0.801136363636364,0.801136363636364,1
"MBDC1139",1462,"SMD: Stanford Microarray Database","http://smd.stanford.edu/","no","can't be reached","not_applicable","Access - Failure Notes; via google - URL ends up Princeston but it says ""SMD has been retired""",2007,120,"no",2001,5,940,"update",37,0.789772727272727,0.773176341064328,1
"MBDC0630",1357,"RNAdb","http://research.imb.uq.edu.au/RNAdb","yes","not_applicable","2012","Access - Archived; Service Status; In June 2012, the RNAdb 2.0 database was officially retired.",2007,111,"yes",2005,2,221,"update",38,0.784090909090909,0.734902597402597,2
"MBDC0421",1488,"BRENDA: BRaunschweig ENzyme Database","http://www.brenda.uni-koeln.de","yes","not_applicable","2016","DB Content; also AMENDA; FRENDA but counting only Brenda with single URL",2007,106,"yes",2002,7,1407,"update",39,0.778409090909091,0.836400029776785,1
"MBDC0958",1491,"PolymiRTS Database: Polymorphism in microRNA Target Site","http://compbio.utmem.edu/miRSNP/","no","can't be reached","not_applicable","not_applicable",2007,104,"yes",2007,3,232,"debut",40,0.772727272727273,0.727272727272727,2
"MBDC0931",1441,"OriDB","www.oridb.org","yes","not_applicable","2012","not_applicable",2007,102,"yes",2007,2,147,"debut",41,0.767045454545455,0.668876262626263,2
"MBDC0093",1399,"RGD: Rat Genome Database","http://rgd.mcw.edu","yes","not_applicable","2017","not_applicable",2007,101,"yes",2002,5,292,"update",42,0.761363636363636,0.549109160866758,2
"MBDC1034",1443,"euHCVdb: European Hepatitis C Virus Database","http://euhcvdb.ibcp.fr","yes","not_applicable","2011","not_applicable",2007,100,"yes",2007,1,100,"debut",43,0.755681818181818,0.755681818181818,1
"MBDC1007",1382,"Pseudogene.org","Pseudogene.org","yes","not_applicable","unknown","not_applicable",2007,95,"yes",2007,1,95,"debut",44,0.75,0.75,2
"MBDC0002",1395,"EMBL-EBI ENA: European Nucleotide Archive","http://www.ebi.ac.uk/embl","yes","not_applicable","2017","not_applicable",2007,90,"yes",1991,23,1469,"update",45,0.744318181818182,0.577741025455989,2
"MBDC1237",1500,"MiMI: Michigan Molecular Interactions","http://mimi.ncibi.org","no","service unavailable","not_applicable","not_applicable",2007,86,"no",2007,2,157,"debut",46,0.738636363636364,0.659373430436966,2
"MBDC0960",1367,"UniHI: Unified Human Interactome","http://www.mdc-berlin.de/unihi","yes","not_applicable","2014","not_applicable",2007,84,"yes",2007,3,151,"debut",47,0.732954545454545,0.584709316926168,2
"MBDC0723",1422,"PolyA_DB","http://polya.umdnj.edu/PolyA_DB2","no","not found","not_applicable","not_applicable",2007,82,"no",2005,2,151,"update",48,0.727272727272727,0.652922077922078,2
"MBDC0959",1358,"MiST","http://genomics.ornl.gov/mist","no","can't be reached","not_applicable","not_applicable",2007,80,"yes",2007,2,198,"debut",49,0.721590909090909,0.694128787878788,2
"MBDC1027",1504,"fRNAdb: functional RNA database","http://www.ncrna.org/","yes","not_applicable","unknown","not_applicable",2007,80,"yes",2007,2,165,"debut",50,0.715909090909091,0.675634103465595,2
"MBDC0087",1427,"MGD: Mouse Genome Database","http://www.informatics.jax.org/","yes","not_applicable","2016","not_applicable",2007,79,"yes",1997,20,1878,"update",52,0.704545454545455,0.633001319915661,2
"MBDC1008",1501,"qPrimerDepot","http://primerdepot.nci.nih.gov","yes","not_applicable","unknown","not_applicable",2007,79,"yes",2007,1,79,"debut",51,0.710227272727273,0.710227272727273,2
"MBDC1015",1447,"SwissRegulon","http://www.swissregulon.unibas.ch","yes","not_applicable","unknown","not_applicable",2007,78,"yes",2007,2,106,"debut",53,0.698863636363636,0.698863636363636,2
"MBDC0270",1388,"NCBI MMDB: Molecular Modeling DataBase","http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=structure","yes","not_applicable","2016","not_applicable",2007,76,"yes",1999,7,407,"update",54,0.693181818181818,0.545535452872409,2
"MBDC0969",1373,"ApiDB: Apicomplexan DataBase","http://ApiDB.org","yes","not_applicable","2016","not_applicable",2007,76,"yes",2007,1,76,"debut",55,0.6875,0.6875,2
"MBDC0199",1523,"TIGRFAMs","http://www.tigr.org/TIGRFAMs","yes","not_applicable","2014","not_applicable",2007,74,"yes",2001,4,617,"update",60,0.659090909090909,0.777341079972659,1
"MBDC0995",1464,"MPD: Mouse Phenome Database","http://www.jax.org/phenome","yes","not_applicable","2017","not_applicable",2007,74,"yes",2007,4,203,"debut",56,0.681818181818182,0.577050430641591,2
"MBDC0996",1437,"MvirDB","http://mvirdb.llnl.gov/","yes","not_applicable","unknown","not_applicable",2007,74,"yes",2007,1,74,"debut",57,0.676136363636364,0.676136363636364,2
"MBDC1035",1353,"TRDB: Tandem Repeats Database","https://tandem.bu.edu/cgi-bin/trdb/trdb.exe","yes","not_applicable","2016","not_applicable",2007,74,"yes",2007,1,74,"debut",59,0.664772727272727,0.664772727272727,2
"NAR9103",1523,"Genome Properties","http://www.tigr.org/Genome_Properties","no","discontinued notice","not_applicable","not_applicable",2007,74,"no",2007,2,112,"debut",58,0.670454545454545,0.670454545454545,2
"MBDC1031",1409,"VectorBase","http://www.vectorbase.org/","yes","not_applicable","2016","not_applicable",2007,71,"yes",2007,4,359,"debut",61,0.653409090909091,0.719263305243968,2
"MBDC0912",1454,"TBestDB: Taxonomically Broad EST DataBase","http://tbestdb.bcm.umontreal.ca/","yes","not_applicable","unknown","not_applicable",2007,70,"yes",2007,1,70,"debut",64,0.636363636363636,0.636363636363636,2
"MBDC0937",1400,"U12DB: U12 Intron Database","http://genome.imim.es/cgi-bin/u12db/u12db.cgi","yes","not_applicable","unknown","not_applicable",2007,70,"yes",2007,1,70,"debut",62,0.647727272727273,0.647727272727273,2
"NAR9018",1432,"ASAP: Alternative Splicing Annotation Project","http://www.bioinformatics.ucla.edu/ASAP2","no","related generic reseach institution site redirect","not_applicable","not_applicable",2007,70,"no",2003,2,200,"update",63,0.642045454545455,0.666887388926863,2
"MBDC1040",1365,"NMPDR: National Microbial Pathogen Database Resource","http://www.nmpdr.org","yes","not_applicable","2009","Access - Transfer/Redirect; Funding; Data Transferred to PATRIC Notice to NMPDR Users - The NMPDR BRC contract ended in December 2009. At that time we ceased maintenance of the NMPDR web resource and data",2007,69,"yes",2007,1,69,"debut",65,0.630681818181818,0.630681818181818,2
"MBDC0945",1419,"Defensins knowledgebase","http://defensins.bii.a-star.edu.sg/","yes","not_applicable","unknown","not_applicable",2007,66,"yes",2007,1,66,"debut",68,0.613636363636364,0.613636363636364,2
"MBDC0955",1359,"Fungal Genome Size Database","www.zbi.ee/fungal-genomesize/","yes","not_applicable","2015","not_applicable",2007,66,"yes",2007,1,66,"debut",67,0.619318181818182,0.619318181818182,2
"MBDC0956",1359,"Plant DNA C-values Database","www.kew.org/genomesize/homepage.html","no","not found","not_applicable","not_applicable",2007,66,"no",2007,1,66,"debut",66,0.625,0.625,2
"MBDC0957",1359,"Animal Genome Size Database","www.genomesize.com","yes","not_applicable","unknown","Licensing; Data taken from the database must not be reproduced in published lists, online databases, or other such formats, nor redistributed without permission. The information in this database is provided solely for personal and academic use, and must not be used for the purposes of financial gain.",2007,66,"yes",2007,1,66,"debut",69,0.607954545454545,0.607954545454545,2
"MBDC0946",1398,"CutDB","http://cutdb.burnham.org","yes","not_applicable","2009","not_applicable",2007,65,"yes",2007,1,65,"debut",70,0.602272727272727,0.602272727272727,2
"MBDC0051",1363,"WormBase","http://wormbase.org","yes","not_applicable","2017","not_applicable",2007,64,"yes",2001,11,1142,"update",72,0.590909090909091,0.680764031108311,2
"MBDC1005",1470,"PReMod","http://genomequebec.mcgill.ca/","no","related generic reseach institution site redirect","not_applicable","not_applicable",2007,64,"no",2007,1,64,"debut",71,0.596590909090909,0.596590909090909,2
"MBDC0982",1420,"CSRDB: Cereal Small RNA Database","http://sundarlab.ucdavis.edu/smrnas/","yes","not_applicable","unknown","not_applicable",2007,63,"yes",2007,1,63,"debut",73,0.585227272727273,0.585227272727273,2
"MBDC0947",1352,"RegTransBase","http://regtransbase.lbl.gov","yes","not_applicable","2012","Examples dates; example of last update is 2012 but paper is 2013",2007,61,"yes",2007,1,61,"debut",75,0.573863636363636,0.573863636363636,2
